segment,value,trades,win_rate,expectancy_points,expectancy_r,profit_factor,net_points,tp1_hit_rate,tp2_hit_rate,tp3_hit_rate,tp4_hit_rate,stop_rate,average_mfe,median_mfe,average_mae,median_mae,average_score,median_score,average_hold_minutes
level_group x direction,external swing | short,128,0.2578125,2.0546875,0.07776831925178945,1.1153003068829461,263.0,0.515625,0.3046875,0.203125,0.15625,0.703125,40.037109375,27.375,27.19921875,26.875,76.00923534453517,74.54361095358334,17.59375
level_group x direction,internal swing | long,273,0.31868131868131866,6.076923076923077,0.24181877408045926,1.365157101194079,1659.0,0.5091575091575091,0.3663003663003663,0.23809523809523808,0.1575091575091575,0.6556776556776557,41.946886446886445,27.0,25.38919413919414,26.75,76.14519269599995,74.58669159761267,21.285714285714285
level_group x direction,internal swing | short,299,0.25752508361204013,-0.010869565217391304,-0.00036430543448920616,0.9994120307553144,-3.25,0.45484949832775917,0.3110367892976589,0.20735785953177258,0.14715719063545152,0.7324414715719063,38.125418060200666,21.0,26.62541806020067,27.5,75.65906279749855,73.6,16.535117056856187
level_group x direction,overnight high/low | long,31,0.3225806451612903,6.266129032258065,0.2496674426338545,1.3820058997050146,194.25,0.5806451612903226,0.3548387096774194,0.2903225806451613,0.1935483870967742,0.6451612903225806,44.064516129032256,41.0,25.862903225806452,26.75,76.63611929231178,76.0,24.580645161290324
level_group x direction,overnight high/low | short,13,0.15384615384615385,-6.019230769230769,-0.24076923076923068,0.7182718271827183,-78.25,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.8461538461538461,25.923076923076923,5.5,29.173076923076923,27.0,77.96349880026615,75.8,10.307692307692308
level_group x year,Asia high/low | 2023,2,0.0,-23.25,-1.010952380952381,0.0,-46.5,0.0,0.0,0.0,0.0,1.0,4.25,4.25,28.5,28.5,77.05180138856704,77.05180138856704,18.5
level_group x year,Asia high/low | 2024,3,0.0,-25.25,-1.01,0.0,-75.75,0.6666666666666666,0.0,0.0,0.0,1.0,30.0,35.0,31.666666666666668,31.0,74.48343776132528,73.49666366095582,16.333333333333332
level_group x year,Asia high/low | 2025,7,0.7142857142857143,31.321428571428573,1.2528571428571431,5.341584158415841,219.25,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,60.32142857142857,56.75,15.75,14.25,78.40123171445539,76.2756431282504,35.42857142857143
level_group x year,London high/low | 2023,11,0.2727272727272727,-1.4318181818181819,-0.07842922161279026,0.9118881118881119,-15.75,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.6363636363636364,38.40909090909091,22.5,20.363636363636363,25.25,73.79184488680069,70.608206485771,24.727272727272727
level_group x year,London high/low | 2024,7,0.2857142857142857,7.928571428571429,0.3171428571428571,1.4396039603960396,55.5,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.7142857142857143,51.964285714285715,35.25,25.857142857142858,26.0,76.76252012307042,74.2,18.714285714285715
level_group x year,London high/low | 2025,14,0.07142857142857142,-16.321428571428573,-0.6528571428571428,0.3038842345773039,-228.5,0.5,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.9285714285714286,38.17857142857143,28.25,34.107142857142854,30.75,77.2718641944117,75.58635083931,9.571428571428571
level_group x year,PDH/PDL | 2023,5,0.4,14.8,0.5920000000000002,1.976897689768977,74.0,0.6,0.4,0.4,0.2,0.6,50.35,41.25,24.85,25.25,74.5331590332635,73.53912650385789,19.8
level_group x year,PDH/PDL | 2024,1,0.0,-25.25,-1.01,0.0,-25.25,0.0,0.0,0.0,0.0,1.0,12.5,12.5,25.5,25.5,73.9245283018868,73.9245283018868,3.0
level_group x year,PDH/PDL | 2025,7,0.0,-25.25,-1.01,0.0,-176.75,0.2857142857142857,0.14285714285714285,0.0,0.0,1.0,63.57142857142857,32.75,97.0,62.25,79.53381686785897,77.81445927106154,7.142857142857143
level_group x year,PMH/PML | 2023,40,0.25,-8.05625,-0.3223989898989899,0.5744470122152525,-322.25,0.375,0.225,0.125,0.075,0.75,30.55,17.875,26.86875,28.25,74.67336640804419,73.5912185769497,17.8
level_group x year,PMH/PML | 2024,28,0.32142857142857145,2.9017857142857144,0.11607142857142863,1.1693590411672745,81.25,0.35714285714285715,0.32142857142857145,0.21428571428571427,0.10714285714285714,0.6785714285714286,37.205357142857146,20.5,27.339285714285715,27.125,74.90070311105504,73.57989805773317,20.607142857142858
level_group x year,PMH/PML | 2025,41,0.1951219512195122,-4.945121951219512,-0.18801969563485837,0.7566756675667566,-202.75,0.36585365853658536,0.2682926829268293,0.24390243902439024,0.0975609756097561,0.8048780487804879,35.6219512195122,19.0,30.774390243902438,30.75,76.17944145470781,73.1704918032787,12.78048780487805
level_group x year,external swing | 2023,87,0.367816091954023,6.908045977011494,0.27958979625624264,1.4570342205323195,601.0,0.5517241379310345,0.40229885057471265,0.22988505747126436,0.11494252873563218,0.5977011494252874,42.34770114942529,30.75,23.35919540229885,25.5,76.4793725139357,75.29398911669611,25.816091954022987
level_group x year,external swing | 2024,103,0.24271844660194175,-1.4004854368932038,-0.05757146158710295,0.9242284963887065,-144.25,0.42718446601941745,0.2815533980582524,0.18446601941747573,0.1262135922330097,0.7281553398058253,35.00728155339806,19.25,26.235436893203882,27.0,76.5610707576455,76.0,20.04854368932039
level_group x year,external swing | 2025,124,0.25,2.2379032258064515,0.09271563823457853,1.1213778020776382,277.5,0.46774193548387094,0.29838709677419356,0.23387096774193547,0.1693548387096774,0.7258064516129032,38.91532258064516,21.875,29.8125,30.25,76.29506558751967,74.93613617334141,14.209677419354838
level_group x year,internal swing | 2023,159,0.34591194968553457,5.933962264150943,0.24042681480051067,1.362327188940092,943.5,0.5471698113207547,0.3584905660377358,0.23270440251572327,0.13836477987421383,0.6477987421383647,41.630503144654085,30.0,24.08490566037736,26.75,75.93941025700278,74.0,24.056603773584907
level_group x year,internal swing | 2024,190,0.2578947368421053,-2.1355263157894737,-0.08270899052343261,0.8828328039272307,-405.75,0.4473684210526316,0.3,0.18947368421052632,0.1,0.7157894736842105,35.50657894736842,21.125,25.486842105263158,27.25,76.11210583670521,74.0,20.978947368421053
level_group x year,internal swing | 2025,223,0.26905829596412556,5.013452914798206,0.19459391320728295,1.2792382141742116,1118.0,0.4618834080717489,0.3542600896860987,0.242152466367713,0.2062780269058296,0.7130044843049327,42.535874439461885,24.0,27.893497757847534,27.75,75.66830063956333,73.77685903554115,13.201793721973095
level_group x year,overnight high/low | 2023,13,0.23076923076923078,-5.480769230769231,-0.22156225218080877,0.6912242686890574,-71.25,0.6153846153846154,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.6923076923076923,39.15384615384615,44.5,27.53846153846154,27.25,78.80571750106074,77.23557804632833,30.615384615384617
level_group x year,overnight high/low | 2024,15,0.3333333333333333,6.083333333333333,0.24333333333333343,1.3613861386138615,91.25,0.4,0.3333333333333333,0.26666666666666666,0.2,0.6666666666666666,37.36666666666667,17.5,22.466666666666665,25.75,75.78206872173222,75.74561403508773,20.0
level_group x year,overnight high/low | 2025,16,0.25,6.0,0.24000000000000013,1.316831683168317,96.0,0.4375,0.3125,0.3125,0.25,0.75,39.59375,15.375,30.375,30.5,76.75248900783453,76.0,12.375
level_source x year,active_external_swing_high | 2023,36,0.3611111111111111,6.993055555555555,0.2752489418955283,1.475448536355052,251.75,0.5833333333333334,0.4166666666666667,0.19444444444444445,0.1388888888888889,0.5833333333333334,43.326388888888886,34.125,23.020833333333332,25.5,77.25489234816044,76.35018085998323,25.86111111111111
level_source x year,active_external_swing_high | 2024,36,0.2222222222222222,-0.4236111111111111,-0.023126196104919464,0.9774575018477457,-15.25,0.4444444444444444,0.2222222222222222,0.19444444444444445,0.1388888888888889,0.75,36.22222222222222,19.25,24.90972222222222,26.0,75.75001017488142,74.68134019581441,17.22222222222222
level_source x year,active_external_swing_high | 2025,56,0.21428571428571427,0.4732142857142857,0.015677250281556025,1.0246511627906976,26.5,0.5178571428571429,0.2857142857142857,0.21428571428571427,0.17857142857142858,0.75,40.375,27.375,31.357142857142858,31.0,75.37510059412489,73.79875650128315,12.517857142857142
level_source x year,active_external_swing_low | 2023,51,0.37254901960784315,6.848039215686274,0.28265392874615863,1.44462126034373,349.25,0.5294117647058824,0.39215686274509803,0.2549019607843137,0.09803921568627451,0.6078431372549019,41.65686274509804,29.75,23.598039215686274,25.5,75.9319467486006,74.86936114732725,25.784313725490197
level_source x year,active_external_swing_low | 2024,67,0.2537313432835821,-1.9253731343283582,-0.07607936542827617,0.8948869423507843,-129.0,0.417910447761194,0.31343283582089554,0.1791044776119403,0.11940298507462686,0.7164179104477612,34.3544776119403,17.0,26.94776119402985,29.0,76.9968645036083,76.75191676350798,21.567164179104477
level_source x year,active_external_swing_low | 2025,68,0.27941176470588236,3.6911764705882355,0.15615901654883246,1.2072239422084623,251.0,0.4264705882352941,0.3088235294117647,0.25,0.16176470588235295,0.7058823529411765,37.713235294117645,20.75,28.540441176470587,29.5,77.0526838173742,75.98158813486819,15.602941176470589
level_source x year,active_internal_swing_high | 2023,85,0.3411764705882353,4.102941176470588,0.1684957631655373,1.2478237697637236,348.75,0.5764705882352941,0.32941176470588235,0.2235294117647059,0.12941176470588237,0.6588235294117647,41.27647058823529,31.0,23.78235294117647,26.75,75.53385821346185,73.96253033178772,24.305882352941175
level_source x year,active_internal_swing_high | 2024,86,0.19767441860465115,-9.872093023255815,-0.38933725256808166,0.5006616674018527,-849.0,0.4069767441860465,0.2441860465116279,0.13953488372093023,0.06976744186046512,0.7790697674418605,31.438953488372093,16.875,26.73546511627907,27.75,75.86073886236154,73.98878008046762,19.290697674418606
level_source x year,active_internal_swing_high | 2025,105,0.20952380952380953,-0.7690476190476191,-0.03914636614327514,0.9608674582020839,-80.75,0.38095238095238093,0.2857142857142857,0.2,0.17142857142857143,0.780952380952381,36.19761904761905,15.75,29.323809523809523,28.5,76.07576061733165,74.05752536356674,10.047619047619047
level_source x year,active_internal_swing_low | 2023,74,0.35135135135135137,8.037162162162161,0.32305032005689904,1.496970963024859,594.75,0.5135135135135135,0.3918918918918919,0.24324324324324326,0.14864864864864866,0.6351351351351351,42.03716216216216,25.5,24.43243243243243,26.625,76.40524706377276,76.0,23.77027027027027
level_source x year,active_internal_swing_low | 2024,104,0.3076923076923077,4.262019230769231,0.17084899539810416,1.2514536945114167,443.25,0.4807692307692308,0.34615384615384615,0.23076923076923078,0.125,0.6634615384615384,38.87019230769231,23.5,24.454326923076923,26.75,76.31996698856632,74.94380617462015,22.375
level_source x year,active_internal_swing_low | 2025,118,0.3220338983050847,10.158898305084746,0.4025831448327797,1.6178327535111454,1198.75,0.5338983050847458,0.4152542372881356,0.2796610169491525,0.23728813559322035,0.652542372881356,48.17584745762712,35.125,26.62076271186441,27.375,75.30573032036271,73.71507004349334,16.008474576271187
level_source x year,ash | 2025,1,0.0,-25.25,-1.01,0.0,-25.25,0.0,0.0,0.0,0.0,1.0,10.5,10.5,33.75,33.75,76.52960462206536,76.52960462206536,4.0
level_source x year,asl | 2023,2,0.0,-23.25,-1.010952380952381,0.0,-46.5,0.0,0.0,0.0,0.0,1.0,4.25,4.25,28.5,28.5,77.05180138856704,77.05180138856704,18.5
