trade_id,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,direction,signal_close,entry_price_raw,entry_price,stop_price,tp1,tp2,tp3,tp4,raw_score,score_band,score_edge,stop_distance_points,tp1_hit,tp2_hit,tp3_hit,tp4_hit,stop_hit,exit_reason,exit_price_raw,exit_price,gross_result_points,commission_cost,net_result_points,net_result_r,mfe_points,mae_points,mfe_r,mae_r,bars_held,minutes_held,maximum_target_reached,session_date,snr_1m,snr_5m,snr_15m,snr_alignment,rvol_rolling,rvol_time_of_day,htf_bias,dol_direction,liquidity_sweep,displacement,structure_shift,fvg_context,setup_family,feature_matched,directional_close_break,directional_wick_break,break_confirmation,broken_timeframe,break_displacement_category,break_displacement_score,break_rvol,broken_level,break_timestamp,minutes_since_break,retest_present,retest_hold,pre_entry_follow_through_points,completed_5m_close_beyond,year
129,158221,158222,158252,2024-03-13 13:30:00+00:00,2024-03-13 13:31:00+00:00,2024-03-13 14:01:00+00:00,short,18410.0,18410.25,18410.0,18435.0,18385.0,18360.0,18335.0,18310.0,70.54109649425624,70-79,-44.54109649425624,25.0,True,True,True,True,False,tp4,18310.0,18310.25,99.75,0.0,99.75,3.99,104.5,0.75,4.18,0.03,31,30.0,4,2024-03-13,3.7857142857142856,0.4946236559139785,1.5161943319838058,strong_bearish,16.6679208367823,1.1763706178202888,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
137,165122,165123,165125,2024-03-20 13:31:00+00:00,2024-03-20 13:32:00+00:00,2024-03-20 13:34:00+00:00,long,18332.0,18332.0,18332.25,18307.25,18357.25,18382.25,18407.25,18432.25,70.25673481188622,70-79,52.25673481188622,25.0,False,False,False,False,True,stop,18307.25,18307.0,-25.25,0.0,-25.25,-1.01,0.25,30.0,0.01,1.2,3,2.0,0,2024-03-20,2.333333333333333,2.0522496371552976,0.7170445004198153,strong_bullish,6.0508809418215534,0.7883098192055972,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
138,165174,165175,165196,2024-03-20 14:23:00+00:00,2024-03-20 14:24:00+00:00,2024-03-20 14:45:00+00:00,long,18278.5,18278.5,18278.75,18255.0,18303.75,18328.75,18353.75,18378.75,71.66089569665974,70-79,67.66089569665974,23.75,True,False,False,False,True,stop,18255.0,18254.75,-24.0,0.0,-24.0,-1.0105263157894735,26.0,25.25,1.0947368421052632,1.063157894736842,22,21.0,1,2024-03-20,1.6775599128540306,0.2297174111212397,1.3551465576005453,partial_bearish,1.985960197391284,1.1757928234390431,bullish,bullish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,97.17413080549775,1.1757928234390431,18272.75,2024-03-20 14:23:00+00:00,0.0,False,False,6.5,False,2024
141,172023,172024,172027,2024-03-27 13:32:00+00:00,2024-03-27 13:33:00+00:00,2024-03-27 13:36:00+00:00,long,18536.25,18536.25,18536.5,18511.5,18561.5,18586.5,18611.5,18636.5,74.0,70-79,18.23497942386831,25.0,False,False,False,False,True,stop,18511.5,18511.25,-25.25,0.0,-25.25,-1.01,3.25,45.75,0.13,1.83,4,3.0,0,2024-03-27,3.7966101694915255,1.6047430830039524,2.982456140350877,partial_bullish,6.234007908816003,1.206275720164609,bullish,bullish,False,True,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2024
143,172046,172047,172052,2024-03-27 13:55:00+00:00,2024-03-27 13:56:00+00:00,2024-03-27 14:01:00+00:00,long,18460.5,18460.0,18460.25,18435.25,18485.25,18510.25,18535.25,18560.25,74.0,70-79,41.112,25.0,False,False,False,False,True,stop,18435.25,18435.0,-25.25,0.0,-25.25,-1.01,2.25,35.75,0.09,1.43,6,5.0,0,2024-03-27,3.5225806451612907,5.0583941605839415,1.1174311926605505,strong_bearish,1.2839952583596994,1.6238136324417602,bullish,bullish,False,False,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2024
163,191374,191375,191434,2024-04-17 14:03:00+00:00,2024-04-17 14:04:00+00:00,2024-04-17 15:03:00+00:00,short,17853.75,17854.0,17853.75,17878.75,17828.75,17803.75,17778.75,17753.75,70.1281290129909,70-79,-52.1281290129909,25.0,True,True,True,False,False,max_holding_time,17839.75,17840.0,13.75,0.0,13.75,0.55,90.0,18.75,3.6,0.75,60,59.0,3,2024-04-17,1.9027624309392264,1.5070527097253157,0.8690842040565459,strong_bearish,2.046565513877173,2.1966730297245705,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
165,196882,196883,196920,2024-04-23 13:51:00+00:00,2024-04-23 13:52:00+00:00,2024-04-23 14:29:00+00:00,long,17470.25,17470.0,17470.25,17445.25,17495.25,17520.25,17545.25,17570.25,72.662203351542,70-79,56.662203351542,25.0,True,True,True,True,False,tp4,17570.25,17570.0,99.75,0.0,99.75,3.99,100.5,1.0,4.02,0.04,38,37.0,4,2024-04-23,1.218372280419017,2.6676994577846638,2.379800853485064,partial_bullish,1.0049773093251355,1.4081329162607046,bullish,bullish,False,True,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2024
167,201060,201061,201066,2024-04-26 14:29:00+00:00,2024-04-26 14:30:00+00:00,2024-04-26 14:35:00+00:00,short,17795.25,17795.5,17795.25,17820.25,17770.25,17745.25,17720.25,17695.25,82.0,80-89,-68.0,25.0,False,False,False,False,True,stop,17820.25,17820.5,-25.25,0.0,-25.25,-1.01,14.0,39.75,0.56,1.59,6,5.0,0,2024-04-26,2.581967213114754,1.2830957230142568,2.134115060461708,partial_bullish,1.6372507138521033,1.9195234141262367,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,100.0,1.9195234141262372,17810.5,2024-04-26 14:29:00+00:00,0.0,False,False,17.75,False,2024
175,206552,206553,206555,2024-05-02 14:01:00+00:00,2024-05-02 14:02:00+00:00,2024-05-02 14:04:00+00:00,short,17452.75,17452.25,17452.0,17477.0,17427.0,17402.0,17377.0,17352.0,70.0,70-79,-22.0,25.0,False,False,False,False,True,stop,17477.0,17477.25,-25.25,0.0,-25.25,-1.01,13.25,26.0,0.53,1.04,3,2.0,0,2024-05-02,3.9043824701195216,1.7139055222887558,3.373404255319149,strong_bearish,2.491219721125018,2.5915364660686357,bearish,bearish,False,True,False,False,continuation,True,True,True,displacement,1m,strong,100.0,2.5915364660686353,17483.0,2024-05-02 14:01:00+00:00,0.0,False,False,35.75,False,2024
181,216210,216211,216270,2024-05-13 13:59:00+00:00,2024-05-13 14:00:00+00:00,2024-05-13 14:59:00+00:00,long,18286.0,18286.25,18286.5,18261.5,18311.5,18336.5,18361.5,18386.5,74.58977888669018,70-79,62.58977888669018,25.0,True,False,False,False,False,max_holding_time,18294.0,18293.75,7.25,0.0,7.25,0.29,25.25,9.5,1.01,0.38,60,59.0,1,2024-05-13,0.8764805414551607,3.3268817204301078,1.6338028169014085,partial_bearish,1.396282304456083,1.9350328702739683,bullish,bullish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,88.24815738908487,1.9350328702739685,18281.0,2024-05-13 13:59:00+00:00,0.0,False,False,10.0,False,2024
188,224461,224462,224464,2024-05-21 13:30:00+00:00,2024-05-21 13:31:00+00:00,2024-05-21 13:33:00+00:00,short,18679.25,18679.5,18679.25,18701.25,18654.25,18629.25,18604.25,18579.25,70.90038877454343,70-79,-56.90038877454343,22.0,False,False,False,False,True,stop,18701.25,18701.5,-22.25,0.0,-22.25,-1.0113636363636365,1.25,23.25,0.0568181818181818,1.056818181818182,3,2.0,0,2024-05-21,1.873015873015873,1.9583333333333333,4.437587657784011,strong_bearish,6.423601870509067,0.9032637459570716,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
197,235298,235299,235301,2024-05-31 14:07:00+00:00,2024-05-31 14:08:00+00:00,2024-05-31 14:10:00+00:00,long,18544.75,18545.0,18545.25,18520.25,18570.25,18595.25,18620.25,18645.25,75.6974184895158,70-79,47.6974184895158,25.0,False,False,False,False,True,stop,18520.25,18520.0,-25.25,0.0,-25.25,-1.01,3.5,25.25,0.14,1.01,3,2.0,0,2024-05-31,1.85099685204617,2.8583690987124464,3.121667474551624,partial_bearish,0.8406725380304243,0.972245304969254,bullish,bullish,False,False,True,False,continuation,True,True,True,body_close,1m,moderate,64.14515407929834,0.9722453049692539,18539.75,2024-05-31 14:07:00+00:00,0.0,False,False,6.75,False,2024
198,235304,235305,235306,2024-05-31 14:13:00+00:00,2024-05-31 14:14:00+00:00,2024-05-31 14:15:00+00:00,long,18500.5,18500.25,18500.5,18475.5,18525.5,18550.5,18575.5,18600.5,74.0,70-79,53.085830602035536,25.0,False,False,False,False,True,stop,18475.5,18475.25,-25.25,0.0,-25.25,-1.01,6.0,27.5,0.24,1.1,2,1.0,0,2024-05-31,2.4256684491978606,2.661853188929001,3.121667474551624,strong_bearish,1.924074300786858,2.569063647036096,bullish,bullish,False,False,True,False,continuation,True,False,False,displacement,1m,strong,82.61807831637054,2.5690636470360957,18503.5,2024-05-31 14:13:00+00:00,0.0,False,False,13.5,False,2024
211,255322,255323,255329,2024-06-21 13:51:00+00:00,2024-06-21 13:52:00+00:00,2024-06-21 13:58:00+00:00,short,19929.25,19929.5,19929.25,19954.25,19904.25,19879.25,19854.25,19829.25,70.2746395250212,70-79,-52.2746395250212,25.0,False,False,False,False,True,stop,19954.25,19954.5,-25.25,0.0,-25.25,-1.01,15.25,26.25,0.61,1.05,7,6.0,0,2024-06-21,2.232400339270568,3.2015503875969,0.0532994923857868,strong_bearish,1.836011759450672,2.135030985371039,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
215,258095,258096,258155,2024-06-25 14:04:00+00:00,2024-06-25 14:05:00+00:00,2024-06-25 15:04:00+00:00,long,19874.5,19874.5,19874.75,19849.75,19899.75,19924.75,19949.75,19974.75,70.04460431654677,70-79,40.04460431654677,25.0,True,False,False,False,False,max_holding_time,19888.5,19888.25,13.5,0.0,13.5,0.54,27.0,21.5,1.08,0.86,60,59.0,1,2024-06-25,2.887290167865708,0.7335701598579041,0.7151702786377708,strong_bullish,1.8294341675734496,2.4482737697955224,bullish,bullish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,83.70503597122303,2.4482737697955224,19865.0,2024-06-25 14:04:00+00:00,0.0,False,False,13.0,False,2024
232,275566,275567,275569,2024-07-12 14:00:00+00:00,2024-07-12 14:01:00+00:00,2024-07-12 14:03:00+00:00,long,20569.5,20569.25,20569.5,20544.5,20594.5,20619.5,20644.5,20669.5,80.7014248377034,80-89,66.7014248377034,25.0,False,False,False,False,True,stop,20544.5,20544.25,-25.25,0.0,-25.25,-1.01,3.0,29.25,0.12,1.17,3,2.0,0,2024-07-12,3.9173553719008254,3.5607940446650126,2.9161230195712955,strong_bullish,1.479743015848564,1.3767810471292472,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
233,275576,275577,275582,2024-07-12 14:10:00+00:00,2024-07-12 14:11:00+00:00,2024-07-12 14:16:00+00:00,long,20575.5,20575.5,20575.75,20550.75,20600.75,20625.75,20650.75,20675.75,71.05334949924755,70-79,63.053349499247545,25.0,False,False,False,False,True,stop,20550.75,20550.5,-25.25,0.0,-25.25,-1.01,11.0,25.25,0.44,1.01,6,5.0,0,2024-07-12,1.368421052631579,4.063731170336037,2.9161230195712955,strong_bullish,1.054808889411719,1.09112296428499,bullish,bullish,False,True,True,False,continuation,True,True,True,body_close,1m,weak,58.7779124937295,1.09112296428499,20572.5,2024-07-12 14:10:00+00:00,0.0,False,False,3.5,True,2024
236,278326,278327,278386,2024-07-16 14:00:00+00:00,2024-07-16 14:01:00+00:00,2024-07-16 15:00:00+00:00,short,20574.75,20575.0,20574.75,20599.75,20549.75,20524.75,20499.75,20474.75,71.41642134081458,70-79,-55.41642134081458,25.0,True,True,True,False,False,max_holding_time,20532.0,20532.25,42.5,0.0,42.5,1.7,89.25,5.25,3.57,0.21,60,59.0,3,2024-07-16,2.096045197740113,3.033333333333333,2.503846153846154,strong_bearish,1.191491451347569,1.1867225328920554,bearish,bearish,False,False,True,True,continuation,True,True,True,,,,,,,,,False,False,,False,2024
239,283820,283821,283833,2024-07-22 13:34:00+00:00,2024-07-22 13:35:00+00:00,2024-07-22 13:47:00+00:00,long,19911.25,19911.0,19911.25,19886.25,19936.25,19961.25,19986.25,20011.25,70.02322406591799,70-79,26.023224065917987,25.0,True,True,True,True,False,tp4,20011.25,20011.0,99.75,0.0,99.75,3.99,113.25,3.5,4.53,0.14,13,12.0,4,2024-07-22,2.784090909090909,2.327365728900256,2.1843971631205674,partial_bullish,3.0675085749922046,1.2790300823974907,bullish,bullish,False,True,False,False,continuation,True,False,False,,,,,,,,,False,False,,False,2024
242,288001,288002,288002,2024-07-25 14:15:00+00:00,2024-07-25 14:16:00+00:00,2024-07-25 14:16:00+00:00,short,18940.5,18940.25,18940.0,18965.0,18915.0,18890.0,18865.0,18840.0,70.0,70-79,-41.74762334783679,25.0,False,False,False,False,True,stop,18965.0,18965.25,-25.25,0.0,-25.25,-1.01,2.75,51.0,0.11,2.04,1,0.0,0,2024-07-25,0.2988260405549626,3.459314456035768,4.1723886048210375,partial_bearish,1.1818964392852485,1.8855706485550676,bearish,bearish,False,True,True,True,continuation,True,False,False,,,,,,,,,False,False,,False,2024
251,294915,294916,294934,2024-08-01 14:29:00+00:00,2024-08-01 14:30:00+00:00,2024-08-01 14:48:00+00:00,short,19446.0,19447.0,19446.75,19471.75,19421.75,19396.75,19371.75,19346.75,71.83420074349442,70-79,-45.83420074349442,25.0,True,True,True,True,False,tp4,19346.75,19347.0,99.75,0.0,99.75,3.99,116.5,24.5,4.66,0.98,19,18.0,4,2024-08-01,2.029739776951673,2.480781758957655,0.3810483870967742,strong_bearish,1.25256457835881,2.1079424935187365,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,98.61833952912019,2.1079424935187365,19461.75,2024-08-01 14:29:00+00:00,0.0,False,False,16.75,False,2024
255,297647,297648,297648,2024-08-05 14:01:00+00:00,2024-08-05 14:02:00+00:00,2024-08-05 14:02:00+00:00,long,18102.25,18102.0,18102.25,18077.25,18127.25,18152.25,18177.25,18202.25,71.16295336787564,70-79,25.162953367875645,25.0,False,False,False,False,True,stop,18077.25,18077.0,-25.25,0.0,-25.25,-1.01,10.25,50.5,0.41,2.02,1,0.0,0,2024-08-05,3.5770725388601035,1.7861163227016887,2.2836543877436077,strong_bullish,1.7377434519811954,1.6321703134240095,neutral,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
258,301803,301804,301804,2024-08-08 14:17:00+00:00,2024-08-08 14:18:00+00:00,2024-08-08 14:18:00+00:00,long,18349.0,18348.75,18349.0,18324.0,18374.0,18399.0,18424.0,18449.0,73.45139346166928,70-79,51.45139346166928,25.0,False,False,False,False,True,stop,18324.0,18323.75,-25.25,0.0,-25.25,-1.01,0.75,35.5,0.03,1.42,1,0.0,0,2024-08-08,2.330423940149626,3.2329157175398637,1.949658903787344,strong_bullish,0.8898811616623304,0.8497779866875949,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
259,301814,301815,301857,2024-08-08 14:28:00+00:00,2024-08-08 14:29:00+00:00,2024-08-08 15:11:00+00:00,long,18368.5,18368.0,18368.25,18343.25,18393.25,18418.25,18443.25,18468.25,71.35641394089598,70-79,41.356413940895976,25.0,True,True,False,False,True,stop,18343.25,18343.0,-25.25,0.0,-25.25,-1.01,70.0,32.75,2.8,1.31,43,42.0,2,2024-08-08,2.085308056872038,1.851891601824524,1.949658903787344,strong_bullish,1.1085048243174618,0.8874605540820475,bullish,bullish,False,False,True,True,continuation,True,True,True,,,,,,,,,False,False,,False,2024
271,322458,322459,322482,2024-08-29 13:32:00+00:00,2024-08-29 13:33:00+00:00,2024-08-29 13:56:00+00:00,long,19546.5,19545.5,19545.75,19520.75,19570.75,19595.75,19620.75,19645.75,70.37686010385102,70-79,44.376860103851016,25.0,True,True,True,True,False,tp4,19645.75,19645.5,99.75,0.0,99.75,3.99,105.75,13.0,4.23,0.52,24,23.0,4,2024-08-29,4.335100742311771,1.1403636363636365,1.037037037037037,strong_bullish,5.711959524294147,1.3085618742464311,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
272,323840,323841,323900,2024-08-30 13:34:00+00:00,2024-08-30 13:35:00+00:00,2024-08-30 14:34:00+00:00,long,19537.0,19537.25,19537.5,19512.5,19562.5,19587.5,19612.5,19637.5,70.10136092879846,70-79,36.10136092879846,25.0,True,True,True,False,False,max_holding_time,19559.0,19558.75,21.25,0.0,21.25,0.85,90.5,24.5,3.62,0.98,60,59.0,3,2024-08-30,1.4911242603550297,1.8633540372670807,0.1314553990610328,partial_bullish,2.9296723937903986,0.8042159538974826,bullish,bullish,False,True,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2024
291,353573,353574,353581,2024-10-01 14:23:00+00:00,2024-10-01 14:24:00+00:00,2024-10-01 14:31:00+00:00,short,19969.75,19970.0,19969.75,19994.75,19944.75,19919.75,19894.75,19869.75,74.0,70-79,-48.31421052631579,25.0,True,True,True,True,False,tp4,19869.75,19870.0,99.75,0.0,99.75,3.99,101.5,6.5,4.06,0.26,8,7.0,4,2024-10-01,1.556578947368421,1.4464944649446496,6.460034904013962,partial_bearish,1.2446815474242323,1.943851668221373,bearish,bearish,False,False,True,True,continuation,True,False,False,,,,,,,,,False,False,,False,2024
295,356315,356316,356323,2024-10-03 14:05:00+00:00,2024-10-03 14:06:00+00:00,2024-10-03 14:13:00+00:00,long,20096.25,20096.25,20096.5,20071.5,20121.5,20146.5,20171.5,20196.5,76.92533333333333,70-79,48.92533333333333,25.0,False,False,False,False,True,stop,20071.5,20071.25,-25.25,0.0,-25.25,-1.01,18.5,88.75,0.74,3.55,8,7.0,0,2024-10-03,1.971666666666667,3.630434782608696,1.811764705882353,strong_bullish,1.630332174627678,1.5770871157998776,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
303,368701,368702,368702,2024-10-16 13:31:00+00:00,2024-10-16 13:32:00+00:00,2024-10-16 13:32:00+00:00,short,20304.5,20305.0,20304.75,20329.75,20279.75,20254.75,20229.75,20204.75,72.0,70-79,-60.0,25.0,False,False,False,False,True,stop,20329.75,20330.0,-25.25,0.0,-25.25,-1.01,4.0,26.25,0.16,1.05,1,0.0,0,2024-10-16,5.8593481989708405,1.11340206185567,0.6633064516129031,strong_bearish,9.981613079560702,1.5499293943345709,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
316,382504,382505,382506,2024-10-30 13:34:00+00:00,2024-10-30 13:35:00+00:00,2024-10-30 13:36:00+00:00,short,20617.5,20617.25,20617.0,20642.0,20592.0,20567.0,20542.0,20517.0,70.79114170622388,70-79,-44.79114170622388,25.0,False,False,False,False,True,stop,20642.0,20642.25,-25.25,0.0,-25.25,-1.01,4.25,25.0,0.17,1.0,2,1.0,0,2024-10-30,2.680525164113785,0.4936708860759494,2.149122807017544,partial_bearish,3.461800593602286,1.4889271327798477,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,89.92618088519899,1.4889271327798477,20632.0,2024-10-30 13:34:00+00:00,0.0,False,False,16.0,False,2024
317,382510,382511,382525,2024-10-30 13:40:00+00:00,2024-10-30 13:41:00+00:00,2024-10-30 13:55:00+00:00,short,20586.75,20586.25,20586.0,20611.0,20561.0,20536.0,20511.0,20486.0,81.61900161030596,80-89,-53.61900161030596,25.0,True,False,False,False,True,stop,20611.0,20611.25,-25.25,0.0,-25.25,-1.01,43.0,40.25,1.72,1.61,15,14.0,1,2024-10-30,2.276972624798712,2.5407407407407407,2.149122807017544,strong_bearish,2.8240576627673404,2.1505698860227955,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
318,383880,383881,383895,2024-10-31 13:30:00+00:00,2024-10-31 13:31:00+00:00,2024-10-31 13:45:00+00:00,short,20334.0,20333.5,20333.25,20358.25,20308.25,20283.25,20258.25,20233.25,71.87047279214987,70-79,-67.87047279214987,25.0,True,True,True,True,False,tp4,20233.25,20233.5,99.75,0.0,99.75,3.99,110.25,8.75,4.41,0.35,15,14.0,4,2024-10-31,3.624036979969184,1.011914217633042,0.9577114427860696,strong_bearish,10.760187306964232,1.3380909901873328,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,98.92060660124889,1.3380909901873328,20364.0,2024-10-31 13:30:00+00:00,0.0,False,False,34.0,True,2024
319,383918,383919,383927,2024-10-31 14:08:00+00:00,2024-10-31 14:09:00+00:00,2024-10-31 14:17:00+00:00,short,20170.25,20170.25,20170.0,20195.0,20145.0,20120.0,20095.0,20070.0,71.35864087091814,70-79,-67.35864087091814,25.0,True,True,False,False,True,stop,20195.0,20195.25,-25.25,0.0,-25.25,-1.01,51.0,26.25,2.04,1.05,9,8.0,2,2024-10-31,1.2048192771084338,3.042613636363636,5.844600526777875,partial_bearish,0.4949230265312807,0.670393540086073,bearish,bearish,False,False,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2024
320,383928,383929,383958,2024-10-31 14:18:00+00:00,2024-10-31 14:19:00+00:00,2024-10-31 14:48:00+00:00,short,20190.25,20190.5,20190.25,20215.25,20165.25,20140.25,20115.25,20090.25,70.68402641542265,70-79,-32.68402641542265,25.0,True,True,True,True,False,tp4,20090.25,20090.5,99.75,0.0,99.75,3.99,100.25,11.25,4.01,0.45,30,29.0,4,2024-10-31,3.0357142857142856,1.083041958041958,5.584238037796542,partial_bearish,0.77986482087809,1.2002711145164142,bearish,bearish,False,True,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2024
336,400440,400441,400449,2024-11-18 14:30:00+00:00,2024-11-18 14:31:00+00:00,2024-11-18 14:39:00+00:00,short,20536.5,20536.25,20536.0,20561.0,20511.0,20486.0,20461.0,20436.0,71.18639747362215,70-79,-45.18639747362215,25.0,False,False,False,False,True,stop,20561.0,20561.25,-25.25,0.0,-25.25,-1.01,15.75,33.25,0.63,1.33,9,8.0,0,2024-11-18,4.0285714285714285,0.0535372848948374,1.4043887147335423,partial_bearish,8.157523289733696,0.9829968420276788,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
339,403232,403233,403246,2024-11-20 15:02:00+00:00,2024-11-20 15:03:00+00:00,2024-11-20 15:16:00+00:00,short,20611.75,20612.0,20611.75,20636.75,20586.75,20561.75,20536.75,20511.75,71.72248462694844,70-79,-63.72248462694844,25.0,True,True,True,True,False,tp4,20511.75,20512.0,99.75,0.0,99.75,3.99,103.75,9.0,4.15,0.36,14,13.0,4,2024-11-20,1.4127144298688192,3.872530274059911,5.957101449275362,strong_bearish,1.170563374820674,1.2878181953908991,bearish,bearish,False,True,True,False,continuation,True,True,True,body_close,1m,moderate,64.35403855790366,1.2878181953908991,20612.75,2024-11-20 15:02:00+00:00,0.0,False,False,2.5,False,2024
340,403250,403251,403251,2024-11-20 15:20:00+00:00,2024-11-20 15:21:00+00:00,2024-11-20 15:21:00+00:00,short,20482.75,20482.25,20482.0,20507.0,20457.0,20432.0,20407.0,20382.0,80.4,80-89,-52.400000000000006,25.0,False,False,False,False,True,stop,20507.0,20507.25,-25.25,0.0,-25.25,-1.01,0.25,29.0,0.01,1.16,1,0.0,0,2024-11-20,2.5068870523415976,3.655965500718735,6.836601307189542,strong_bearish,1.6009253711470608,2.752808184875152,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,86.66666666666666,2.752808184875152,20500.0,2024-11-20 15:20:00+00:00,0.0,False,False,22.75,True,2024
341,403255,403256,403261,2024-11-20 15:25:00+00:00,2024-11-20 15:26:00+00:00,2024-11-20 15:31:00+00:00,short,20527.5,20527.0,20526.75,20551.75,20501.75,20476.75,20451.75,20426.75,74.0,70-79,-32.63324099722992,25.0,False,False,False,False,True,stop,20551.75,20552.0,-25.25,0.0,-25.25,-1.01,16.25,25.0,0.65,1.0,6,5.0,0,2024-11-20,2.313942751615881,2.310251798561151,6.836601307189542,partial_bearish,0.8558426783682757,1.5001353141424645,bearish,bearish,False,True,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2024
347,404597,404598,404604,2024-11-21 14:47:00+00:00,2024-11-21 14:48:00+00:00,2024-11-21 14:54:00+00:00,long,20731.0,20730.5,20730.75,20705.75,20755.75,20780.75,20805.75,20830.75,70.31483420593368,70-79,34.31483420593368,25.0,True,True,False,False,True,stop,20705.75,20705.5,-25.25,0.0,-25.25,-1.01,55.25,35.5,2.21,1.42,7,6.0,2,2024-11-21,1.81413612565445,4.001657000828501,2.288903479973736,partial_bearish,0.8645714016726554,1.5960836567985632,bullish,neutral,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
354,410131,410132,410133,2024-11-27 15:01:00+00:00,2024-11-27 15:02:00+00:00,2024-11-27 15:03:00+00:00,short,20828.5,20829.5,20829.25,20854.25,20804.25,20779.25,20754.25,20729.25,71.60200657246877,70-79,-45.60200657246877,25.0,False,False,False,False,True,stop,20854.25,20854.5,-25.25,0.0,-25.25,-1.01,6.5,27.75,0.26,1.11,2,1.0,0,2024-11-27,1.6857798165137614,1.1002162941600575,3.796610169491525,strong_bearish,1.82716311680034,1.2754439954024694,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,96.68338810390637,1.2754439954024694,20839.25,2024-11-27 15:01:00+00:00,0.0,False,False,12.0,False,2024
357,412658,412659,412718,2024-11-29 15:08:00+00:00,2024-11-29 15:09:00+00:00,2024-11-29 16:08:00+00:00,long,20946.25,20945.25,20945.5,20920.5,20970.5,20995.5,21020.5,21045.5,74.31744526316491,70-79,52.31744526316491,25.0,True,False,False,False,False,max_holding_time,20971.25,20971.0,25.5,0.0,25.5,1.02,36.75,10.0,1.47,0.4,60,59.0,1,2024-11-29,2.923599320882853,1.827676240208877,3.2458816351433804,strong_bullish,0.9874337623012868,0.7486741511123356,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
361,415205,415206,415220,2024-12-03 15:20:00+00:00,2024-12-03 15:21:00+00:00,2024-12-03 15:35:00+00:00,short,21188.5,21188.25,21188.0,21213.0,21163.0,21138.0,21113.0,21088.0,70.5322033898305,70-79,-58.5322033898305,25.0,False,False,False,False,True,stop,21213.0,21213.25,-25.25,0.0,-25.25,-1.01,19.5,26.0,0.78,1.04,15,14.0,0,2024-12-03,2.368064952638701,0.4986301369863013,0.6569435637285986,partial_bullish,2.4489162339128474,2.416083088532168,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,87.7683615819209,2.416083088532168,21196.5,2024-12-03 15:20:00+00:00,0.0,False,False,19.75,True,2024
366,423440,423441,423472,2024-12-11 14:35:00+00:00,2024-12-11 14:36:00+00:00,2024-12-11 15:07:00+00:00,long,21619.25,21618.75,21619.0,21594.0,21644.0,21669.0,21694.0,21719.0,80.84278418491706,80-89,52.842784184917065,25.0,True,True,True,True,False,tp4,21719.0,21718.75,99.75,0.0,99.75,3.99,101.5,24.5,4.06,0.98,32,31.0,4,2024-12-11,3.731895223420648,1.456910569105691,6.012539184952979,strong_bullish,2.047339816933638,0.9244355470168952,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
