section,value,trades,win_rate,expectancy_points,expectancy_r,profit_factor,net_points,tp1_hit_rate,tp2_hit_rate,tp3_hit_rate,tp4_hit_rate,stop_rate,average_mfe,median_mfe,average_mae,median_mae,average_score,median_score,average_hold_minutes
year_2024_target_category,pdh_pdl,46,0.30434782608695654,-2.0815217391304346,-0.08759682533214583,0.8775183882315318,-95.75,0.3695652173913043,0.2608695652173913,0.13043478260869565,0.10869565217391304,0.6739130434782609,31.141304347826086,13.375,24.35326086956522,26.25,75.87094516496656,73.96234026391595,19.91304347826087
year_2024_target_category,pmh_pml,11,0.2727272727272727,2.4318181818181817,0.09727272727272736,1.1324257425742574,26.75,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.7272727272727273,37.95454545454545,32.75,27.454545454545453,29.0,73.63473033613946,72.39595656072858,16.818181818181817
year_2024_target_category,weekly_high_low,77,0.36363636363636365,9.89935064935065,0.3987735148147048,1.6249231399877024,762.25,0.5194805194805194,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.6233766233766234,42.993506493506494,26.0,24.425324675324674,26.25,75.94416571693725,74.55657434186199,22.87012987012987
year_2025_alignment,aligned,476,0.24789915966386555,2.101890756302521,0.08288226386263865,1.1128659258841447,1000.5,0.4642857142857143,0.3277310924369748,0.22899159663865545,0.18067226890756302,0.7373949579831933,41.221638655462186,23.375,30.12079831932773,29.125,75.81544576831413,74.0,13.237394957983193
year_2025_alignment,neutral/unknown,10,0.3,10.275,0.41100000000000014,1.5813295615275813,102.75,0.4,0.4,0.3,0.2,0.7,45.05,18.0,22.4,25.5,73.49745843388874,72.79279068865137,11.3
year_2025_target_category,<missing>,10,0.3,10.275,0.41100000000000014,1.5813295615275813,102.75,0.4,0.4,0.3,0.2,0.7,45.05,18.0,22.4,25.5,73.49745843388874,72.79279068865137,11.3
year_2025_target_category,asia_high_low,2,0.0,-25.25,-1.01,0.0,-50.5,0.5,0.5,0.0,0.0,1.0,46.5,46.5,30.75,30.75,74.29621393145946,74.29621393145946,22.5
year_2025_target_category,equal_highs_lows,45,0.3111111111111111,8.116666666666667,0.32466666666666677,1.466624081763015,365.25,0.4222222222222222,0.35555555555555557,0.28888888888888886,0.2222222222222222,0.6888888888888889,40.74444444444445,15.75,28.038888888888888,28.5,76.32844666952147,74.31744526316491,13.28888888888889
year_2025_target_category,external_swings,216,0.24537037037037038,2.146990740740741,0.08553691467348079,1.1138945170995271,463.75,0.46296296296296297,0.3425925925925926,0.23148148148148148,0.18981481481481483,0.75,41.40972222222222,23.875,29.46875,29.25,75.46044934818362,73.50483040733872,12.731481481481481
year_2025_target_category,loh_lol,2,0.5,37.25,1.4900000000000002,3.9504950495049505,74.5,1.0,0.5,0.5,0.5,0.5,74.125,74.125,26.125,26.125,74.12280539786386,74.12280539786386,8.0
year_2025_target_category,onh_onl,35,0.2571428571428571,6.0928571428571425,0.24173918077869452,1.3335940555338288,213.25,0.4857142857142857,0.2857142857142857,0.22857142857142856,0.22857142857142856,0.7142857142857143,40.00714285714286,21.75,31.2,29.75,76.42337731032504,75.14843182593424,10.428571428571429
